zone_type,historical_disruptions,avg_duration,month,risk_multiplier
2,18,6.88786227134976,6,1.5
2,9,5.72412197045198,1,1.3472412197045198
1,8,2.3017569697898717,6,1.2530175696978987
1,2,3.521718494650592,2,1.055217184946506
2,9,4.606906347510572,6,1.4860690634751057
0,3,1.8539323985624385,9,0.8485393239856245
1,9,3.242327246371988,8,1.27242327246372
0,0,1.5828781666042555,9,0.8158287816660426
1,5,4.799776002742561,10,1.0979977600274258
0,6,1.6363453829968528,8,1.0263634538299686
2,6,8.75902491996425,3,1.3475902491996425
2,12,4.664491046983054,8,1.5
0,6,1.347073839277767,6,1.0234707383927777
1,11,3.252568418322591,6,1.292525684183226
2,12,7.939731696838775,6,1.5
1,7,3.2017861223158173,3,1.1020178612231581
2,7,6.750555244269494,10,1.3375055524426949
1,7,4.562002470489107,1,1.115620024704891
0,2,1.9100220646139145,12,0.8391002206461392
0,2,1.8994546166475639,4,0.8389945461664757
0,0,2.9135936490172614,10,0.8291359364901727
1,8,4.652210328247194,12,1.126522103282472
0,4,2.075211413452826,6,1.0107521141345284
1,2,4.40725486153611,11,1.064072548615361
1,8,4.630543994754369,12,1.1263054399475438
1,4,3.039353922029181,10,1.070393539220292
2,10,5.247330124629983,2,1.3524733012463
2,22,5.748750505947381,7,1.5
1,7,3.961047996971406,7,1.259610479969714
2,10,9.589648572795543,11,1.3958964857279554
1,6,3.560269812817503,4,1.095602698128175
1,4,2.4191072848757065,4,1.0641910728487571
2,12,8.673931035397652,1,1.4067393103539763
0,4,2.4598226275847273,2,0.8645982262758474
0,4,2.1698722366780956,9,0.861698722366781
2,11,6.5530343970381315,10,1.3755303439703814
1,6,4.645962772298389,8,1.2564596277229838
2,10,4.452129377373351,8,1.4945212937737336
2,15,6.610071564624851,9,1.4161007156462484
0,2,2.814531425629635,7,0.9981453142562965
2,19,5.816376263138243,9,1.4481637626313824
1,9,4.2654291503484245,10,1.1326542915034843
1,3,4.599824686787477,12,1.0759982468678748
1,8,3.4656834817545246,2,1.1146568348175454
2,10,4.431316737113222,6,1.494313167371132
0,1,1.160415415627452,3,0.8216041541562745
1,3,4.860969352889814,11,1.0786096935288982
1,6,2.2996589539928203,6,1.2329965895399282
1,3,3.2344541363574755,3,1.0623445413635748
1,10,4.935370016552852,8,1.2993537001655284
0,2,1.2138512048944896,11,0.832138512048945
0,1,2.743752760797709,4,0.8374375276079772
0,2,2.774582003554659,12,0.8477458200355467
2,14,6.031210462136376,10,1.4003121046213636
0,6,2.6955805407257487,6,1.0369558054072574
0,4,2.7988536443476937,9,0.8679885364434771
2,14,8.878721635728517,2,1.428787216357285
0,3,2.1054948951934067,2,0.8510549489519341
2,21,5.754417404360183,7,1.5
1,3,4.293987665687734,2,1.0729398766568774
2,14,6.998933546491534,2,1.4099893354649151
0,3,1.751765707329993,4,0.8475176570733
0,2,1.111931114524014,9,0.8311193111452402
1,10,4.043766890560624,8,1.2904376689056063
2,10,8.269646365630175,2,1.3826964636563017
1,10,4.818442663144626,8,1.2981844266314462
0,3,1.7167352646647966,4,0.847167352646648
1,4,2.035565879630732,2,1.0603556587963074
1,8,3.8959740323944065,11,1.1189597403239442
1,9,3.694999913545747,10,1.1269499991354575
1,11,4.452442805270421,7,1.3045244280527042
2,21,6.030883062207866,6,1.5
1,5,4.153166764230474,10,1.0915316676423048
0,7,2.243434370407685,5,1.0424343437040768
1,3,3.59058066350142,11,1.0659058066350142
0,3,2.4108653913948057,1,0.8541086539139481
1,5,2.0550459850208975,2,1.070550459850209
1,12,2.6197673365177767,8,1.2961976733651779
0,0,2.658981346009818,1,0.8265898134600982
0,1,1.431851201877915,3,0.8243185120187793
0,4,1.378565729936492,2,0.853785657299365
2,20,6.6662941738063894,5,1.5
2,9,5.871340898826547,4,1.3487134089882655
0,3,1.8415204155529215,7,0.9984152041555293
2,22,9.839564460183396,5,1.5
1,10,3.0272984251471304,8,1.2802729842514713
0,4,1.0552595116168302,4,0.8505525951161684
0,4,1.398925373666104,12,0.8539892537366611
1,11,2.409096961553724,6,1.2840909696155371
1,7,3.70328367644324,4,1.1070328367644324
1,7,3.8730065796536164,2,1.1087300657965362
0,0,2.0065408962011686,1,0.8200654089620117
0,4,2.6300155539675156,1,0.8663001555396752
1,10,3.898796535631967,8,1.2889879653563197
0,0,2.2653187518590796,4,0.8226531875185908
0,6,1.33681589802006,5,1.0233681589802006
0,1,1.3434623258037384,11,0.8234346232580374
2,16,4.55956072108499,8,1.5
2,18,6.063763681501405,12,1.440637636815014
1,10,3.0666060956912258,7,1.2806660609569123
2,18,4.708933299666726,8,1.5
0,6,2.556841223071408,8,1.035568412230714
1,7,4.49699942190075,6,1.2649699942190076
0,2,2.8411083427594455,10,0.8484110834275945
1,2,4.820702578618668,2,1.0682070257861866
2,17,4.2032527864405,6,1.5
1,6,3.446754776907273,1,1.0944675477690728
0,0,2.9486352744088284,1,0.8294863527440883
1,3,4.369005388341508,11,1.073690053883415
0,3,1.7373548476982894,3,0.847373548476983
2,14,5.419820443801159,3,1.3941982044380115
1,7,4.941620912094063,11,1.1194162091209408
1,9,3.852858144661866,5,1.2785285814466187
1,9,4.205551830653971,1,1.1320555183065397
1,9,3.9119144792849734,10,1.12911914479285
0,8,1.82946527274028,6,1.0482946527274029
1,9,2.964263833435012,7,1.2696426383343502
0,2,2.9204124143729464,10,0.8492041241437295
1,7,3.2428305427696476,12,1.1024283054276964
2,9,7.492728224919016,11,1.3649272822491902
2,14,8.479154092965679,3,1.4247915409296565
1,8,4.026063881025978,4,1.1202606388102598
1,3,2.726296871979032,10,1.0572629687197903
0,2,1.080039281478012,11,0.8308003928147801
1,9,4.653253924533913,10,1.1365325392453391
0,0,2.3594811157127413,12,0.8235948111571274
1,6,3.0801964806521847,10,1.090801964806522
0,0,1.6464906341189434,10,0.8164649063411895
0,0,2.505585842390877,10,0.8250558584239088
1,6,3.332432606660359,3,1.0933243260666037
0,0,2.0944920842005743,1,0.8209449208420058
1,9,3.923358395155938,8,1.2792335839515594
0,4,2.8235838807332043,10,0.8682358388073321
0,0,1.3541418438318795,10,0.8135414184383188
1,3,2.4506446864007776,2,1.0545064468640077
0,4,2.8552765983802946,1,0.868552765983803
0,5,1.6585476782801751,8,1.0165854767828018
1,8,3.1135767084379817,7,1.26113576708438
0,8,1.0649626440717894,7,1.040649626440718
2,9,5.654377821884536,4,1.3465437782188454
0,1,1.576435165911734,11,0.8257643516591174
0,3,2.4149239804437093,9,0.8541492398044371
1,5,3.0849359832650585,6,1.2308493598326506
0,2,1.7631518381043634,2,0.8376315183810437
0,4,1.5374938905795366,1,0.8553749389057954
0,0,2.7652288553277087,1,0.8276522885532771
0,1,2.088473515220835,9,0.8308847351522084
2,8,5.631075603905214,4,1.3363107560390521
0,5,1.5408368208044874,5,1.0154083682080448
1,7,2.760361081611094,3,1.097603610816111
2,11,5.637530365196421,4,1.3663753036519644
1,4,4.568900581091436,12,1.0856890058109143
2,23,8.211174560945295,8,1.5
0,4,1.0082029008603342,4,0.8500820290086034
2,7,4.59411653737095,9,1.3159411653737094
0,3,2.3899349212116934,9,0.853899349212117
1,5,2.823147331012251,6,1.2282314733101225
1,7,4.926870111446964,2,1.1192687011144697
0,2,1.2126116426259028,12,0.8321261164262591
1,6,2.384053125924997,10,1.08384053125925
1,3,2.4923433187873707,11,1.0549234331878736
0,9,1.9233183615228306,7,1.0592331836152284
0,1,1.602849823597117,9,0.8260284982359712
1,9,4.298668454012138,6,1.2829866845401214
1,9,3.6966808803741227,3,1.1269668088037412
2,9,6.323307142475229,7,1.5
1,6,4.9085976246050596,5,1.2590859762460505
2,5,5.338075848471268,1,1.3033807584847126
1,6,3.0335420166980605,3,1.0903354201669806
0,2,2.1635825295554203,5,0.9916358252955543
0,8,1.6618171661560521,7,1.0466181716615606
1,3,4.876402862776543,3,1.0787640286277655
1,8,4.7973378670550435,6,1.2779733786705505
0,5,2.3846723298194465,5,1.0238467232981945
0,0,2.003128306641268,1,0.8200312830664127
2,18,4.134080730561144,10,1.4213408073056113
1,8,4.600360659469273,6,1.2760036065946927
1,10,4.774647329803077,8,1.2977464732980308
1,7,3.129919555391587,1,1.101299195553916
0,1,1.8239193597915977,2,0.828239193597916
0,0,2.9901055049584944,4,0.829901055049585
0,4,2.617216063818913,12,0.8661721606381892
0,2,1.132981590349533,2,0.8313298159034954
1,8,3.4175919059327025,11,1.114175919059327
1,7,3.146104491233813,9,1.101461044912338
2,18,8.180104201090607,10,1.461801042010906
2,13,8.360443391375917,8,1.5
0,5,2.221496989908619,8,1.0222149698990861
1,9,4.285909233791461,4,1.1328590923379147
1,13,4.449392178175516,5,1.324493921781755
2,9,6.6037397541396,4,1.356037397541396
0,1,1.2043446460711615,9,0.8220434464607117
1,4,2.538584877481,2,1.06538584877481
1,9,2.792081287090742,11,1.1179208128709075
0,6,2.4067613711602753,8,1.0340676137116027
0,2,1.198112868431976,2,0.8319811286843198
1,6,4.41284328068652,1,1.1041284328068652
1,8,3.1870097422889483,10,1.1118700974228894
0,1,2.1232650665687594,3,0.8312326506656876
1,6,3.68526635763317,9,1.0968526635763318
0,2,2.666813677360615,12,0.8466681367736062
1,6,4.525075304291011,3,1.10525075304291
0,4,2.4684366790577377,9,0.8646843667905775
2,13,7.760661844277382,7,1.5
0,4,2.922207749941073,10,0.8692220774994108
0,0,1.2232063989037836,1,0.8122320639890379
0,1,2.858697049381983,10,0.8385869704938199
0,7,2.6982732723222442,5,1.0469827327232224
1,2,4.805486032240334,9,1.0680548603224034
0,2,1.6114459986064589,12,0.8361144599860646
2,10,4.436103466015738,3,1.3443610346601573
0,3,2.6430807643932317,9,0.8564308076439324
0,5,2.699951534219191,5,1.0269995153421918
0,1,1.3062050095975999,9,0.8230620500959761
0,2,1.371803423112534,10,0.8337180342311254
0,7,2.0182273849777586,6,1.0401822738497777
1,8,4.474815439452192,9,1.124748154394522
1,7,2.6951019745275753,7,1.2469510197452758
1,9,2.659277942188149,7,1.2665927794218814
1,13,4.713063020750942,8,1.3271306302075092
1,5,2.649848107328259,7,1.2264984810732826
0,0,2.263106970883915,12,0.8226310697088391
1,3,2.0966460813511185,9,1.0509664608135112
2,6,5.258551090068011,11,1.31258551090068
1,2,3.995232319995284,9,1.0599523231999528
1,8,4.284624644228327,6,1.2728462464422832
0,6,1.4778576341557172,7,1.0247785763415571
1,3,4.61249786385605,2,1.0761249786385605
1,2,3.316286661954889,9,1.053162866619549
1,4,2.8328375088840008,12,1.0683283750888402
2,12,8.296551506989081,1,1.4029655150698908
0,3,1.622410718656616,1,0.8462241071865663
0,3,1.0932718009231808,3,0.8409327180092319
1,3,2.437047581988105,12,1.054370475819881
2,21,4.147982129788065,6,1.5
0,3,2.864991749027479,5,1.008649917490275
0,0,2.3872696814552965,2,0.823872696814553
0,1,2.468299194608302,9,0.8346829919460831
0,0,1.4698583860582866,10,0.8146985838605829
1,4,2.0299129146698682,4,1.0602991291466988
1,7,4.106107005446427,4,1.1110610700544643
0,7,2.3484731232563982,5,1.043484731232564
0,6,1.3395538795162443,8,1.0233955387951625
0,2,2.0152961720352494,10,0.8401529617203526
0,2,1.5869571547180288,4,0.8358695715471803
1,11,4.689529506841593,5,1.3068952950684158
2,16,4.281389445671007,12,1.40281389445671
2,6,4.219418874177749,4,1.3021941887417774
0,6,1.068807255428589,6,1.020688072554286
2,7,5.167804196547136,12,1.3216780419654715
1,3,4.150652526791832,3,1.0715065252679183
1,12,2.7452168157405645,8,1.2974521681574056
1,7,2.56033191990821,6,1.245603319199082
0,3,2.9728530922870595,10,0.8597285309228707
0,8,2.283746217590873,5,1.0528374621759087
0,0,1.2752779960827285,2,0.8127527799608273
0,1,2.700384800390508,10,0.8370038480039051
0,2,2.079013147968591,10,0.840790131479686
1,8,2.43026180762067,7,1.2543026180762067
1,6,2.5233396985728276,2,1.0852333969857284
1,6,2.193996631551712,1,1.0819399663155171
0,6,1.894583079745256,7,1.0289458307974526
2,23,8.812866268614908,5,1.5
2,17,6.4270984186907905,1,1.4342709841869077
1,4,4.2424788676442,4,1.082424788676442
2,6,7.19508921853912,12,1.3319508921853913
1,9,4.471431565641053,4,1.1347143156564106
2,11,4.008001836944752,10,1.3500800183694475
0,6,2.304692495166276,7,1.0330469249516627
0,0,1.7588907737619028,9,0.817588907737619
0,1,1.185690173061241,2,0.8218569017306124
0,0,2.2968488367415647,12,0.8229684883674157
0,0,2.6707247083577847,1,0.8267072470835779
1,8,2.787108755866924,2,1.1078710875586693
1,8,3.6230908671884343,7,1.2662309086718844
1,6,4.79570805326181,10,1.1079570805326182
0,8,1.2819586739802282,6,1.0428195867398022
2,9,5.119347473173694,4,1.341193474731737
1,5,2.683128651233591,1,1.076831286512336
0,1,1.2066009556265598,1,0.8220660095562656
1,5,2.3783482122338997,5,1.223783482122339
0,4,2.464196511602263,1,0.8646419651160228
0,0,1.5609209737036904,12,0.815609209737037
2,17,7.428468358265405,7,1.5
0,1,2.3182598252463213,11,0.8331825982524632
1,4,3.7143159544460524,1,1.0771431595444605
2,15,5.775955750863802,1,1.407759557508638
1,3,4.496785312017443,2,1.0749678531201745
0,4,1.6224905051571938,11,0.856224905051572
0,1,2.7260538962992475,12,0.8372605389629926
0,4,2.7870600036362596,10,0.8678706000363626
1,6,4.569122294644407,3,1.1056912229464442
1,6,4.763744444983084,11,1.107637444449831
0,4,1.495421943558094,1,0.854954219435581
2,13,4.266081171721607,9,1.372660811717216
1,2,4.429614857123983,10,1.0642961485712399
0,7,2.130886999130685,8,1.041308869991307
1,11,3.619844681664153,5,1.2961984468166416
1,2,3.2921498648240313,11,1.0529214986482403
0,1,2.3339390590964126,2,0.8333393905909642
0,5,1.5216703256079527,5,1.0152167032560795
2,13,7.865448404955892,6,1.5
1,8,4.173894010698181,1,1.121738940106982
1,5,2.692305169941063,11,1.0769230516994106
1,3,4.617910063073594,4,1.076179100630736
0,1,1.5148224603934108,9,0.8251482246039341
0,4,1.8121525847340667,2,0.8581215258473407
1,8,3.117013455156143,5,1.2611701345515614
0,4,2.304165365759487,1,0.863041653657595
0,1,2.6248049680626306,4,0.8362480496806264
2,17,7.530916982266156,4,1.4453091698226614
2,18,5.48287042018176,6,1.5
1,2,3.8576237750894693,10,1.0585762377508947
2,12,5.39578891845783,9,1.373957889184578
0,0,2.798678818036806,3,0.8279867881803681
2,6,8.87870675181388,9,1.3487870675181388
0,7,2.5281111797048768,6,1.0452811117970489
2,9,4.964293509349034,7,1.4896429350934903
2,14,6.588192738328011,12,1.4058819273832799
1,5,3.08175492976474,10,1.0808175492976475
2,17,7.644138300866462,2,1.4464413830086644
1,9,4.10233861864171,11,1.1310233861864172
0,4,2.4673769185517136,10,0.8646737691855172
1,11,2.991073066097183,6,1.2899107306609718
1,11,4.666974915668997,6,1.3066697491566899
0,3,1.3532273851482457,2,0.8435322738514826
1,3,4.311239044690144,2,1.0731123904469015
2,12,4.275112110248209,2,1.3627511211024819
0,1,1.8213524965654007,10,0.828213524965654
1,8,3.9765041010765145,12,1.1197650410107651
2,8,8.121265357901107,1,1.361212653579011
2,7,5.599300722725721,5,1.4759930072272571
2,10,7.894266803609284,8,1.5
1,7,2.552390069243555,2,1.0955239006924355
2,8,9.70886351711556,5,1.5
1,7,4.363105648096843,12,1.1136310564809684
0,3,1.281623724185999,8,0.9928162372418601
1,6,3.3783162398551356,10,1.0937831623985514
1,8,3.5331580033837295,5,1.2653315800338372
0,1,1.9536856078309195,2,0.8295368560783093
1,6,4.800418375842673,3,1.1080041837584267
1,9,4.191596392609982,6,1.2819159639260997
0,3,2.429353741850842,11,0.8542935374185084
1,3,4.39073469722789,11,1.0739073469722789
1,9,2.4284297773480086,5,1.26428429777348
1,8,4.05773481716049,11,1.120577348171605
0,1,1.2158114344459523,4,0.8221581143444596
0,0,2.805654023453643,4,0.8280565402345365
0,7,1.8421427963872676,5,1.0384214279638726
2,5,6.328165710049086,2,1.3132816571004908
0,1,1.5904941090258382,9,0.8259049410902585
1,7,3.306819492442898,2,1.103068194924429
0,2,2.459019999917534,10,0.8445901999991754
0,4,2.8257919606124684,2,0.8682579196061248
2,10,4.048349733373211,10,1.340483497333732
1,9,4.664923242313116,9,1.1366492324231312
0,4,2.635646649840912,3,0.8663564664984093
1,8,4.494306857878133,10,1.1249430685787813
0,8,2.2951650885419568,7,1.0529516508854195
1,5,2.7610828852655356,4,1.0776108288526554
1,8,2.515911205530629,6,1.2551591120553063
0,1,2.6656861857336747,4,0.8366568618573368
0,2,1.2244027335312857,10,0.8322440273353129
0,8,1.5840911161958302,7,1.0458409111619584
2,7,4.164957337790648,1,1.3116495733779066
2,18,6.1665666580440135,3,1.44166566658044
0,4,2.315556814476357,3,0.8631555681447637
1,2,2.6251556097693554,1,1.0462515560976935
0,5,2.6868808873294805,6,1.026868808873295
0,1,1.8849418539870368,11,0.8288494185398704
1,7,3.396895764677411,9,1.1039689576467742
2,23,5.5032665456279215,8,1.5
2,14,6.827504299741169,11,1.4082750429974116
1,11,2.5709093308136897,7,1.285709093308137
0,3,2.144535577728897,10,0.8514453557772891
1,8,4.594370665999686,8,1.2759437066599968
0,5,2.2334246615342694,6,1.0223342466153427
1,4,4.342799539371483,9,1.083427995393715
0,3,1.4305455465793429,3,0.8443054554657935
1,8,4.048338500582391,10,1.120483385005824
0,2,2.8891207405342954,10,0.848891207405343
0,4,2.323129136346811,9,0.8632312913634682
2,13,6.672602051716181,4,1.3967260205171619
0,2,1.0676425751430385,7,0.9806764257514304
1,5,4.3542053422582985,9,1.093542053422583
0,4,2.854665230348022,2,0.8685466523034803
0,2,1.451973531322985,2,0.8345197353132299
0,0,1.3284339164546919,9,0.813284339164547
0,3,2.293856682196494,12,0.852938566821965
2,18,9.579908698804807,3,1.475799086988048
0,1,2.860281106775191,9,0.8386028110677519
2,21,5.995927005430307,5,1.5
1,11,3.4848564011149747,6,1.2948485640111498
1,4,4.242723908162331,2,1.0824272390816234
1,8,2.6198362420429273,8,1.2561983624204291
1,8,2.3725623294783706,11,1.1037256232947839
1,9,4.783526799818583,9,1.137835267998186
0,1,2.9476037065659977,2,0.83947603706566
0,7,1.8226924977630008,6,1.03822692497763
2,17,4.775103506852497,6,1.5
2,22,7.349659146423495,8,1.5
2,7,8.986808592422175,10,1.3598680859242218
1,4,2.1789187538863146,12,1.0617891875388632
1,6,2.2496531082202114,5,1.232496531082202
1,2,3.2127881451954594,9,1.0521278814519546
1,5,4.90788398614724,1,1.0990788398614724
0,4,1.9213274894214076,9,0.8592132748942142
1,6,4.594411426220512,10,1.105944114262205
0,5,2.5998940971697637,7,1.0259989409716976
0,1,1.089420549109793,4,0.8208942054910979
2,10,9.242918657680313,3,1.3924291865768033
0,1,2.848744092719927,10,0.8384874409271993
0,0,1.4383686913046634,11,0.8143836869130466
0,7,2.4345813629411412,6,1.0443458136294115
2,11,9.643489220411787,12,1.4064348922041179
1,7,2.3047164309339836,1,1.0930471643093398
1,9,2.3346000210550297,3,1.1133460002105504
2,16,8.867733123676238,2,1.4486773312367622
2,19,9.380974269044243,11,1.4838097426904424
0,2,1.7992769649878715,9,0.8379927696498788
1,9,3.794746378637547,3,1.1279474637863756
1,4,2.2726967044236437,2,1.0627269670442365
1,9,3.190796153184975,4,1.12190796153185
0,0,1.7128357103155751,2,0.8171283571031558
2,10,5.896904150669972,1,1.3589690415066997
1,9,3.2139662537139997,6,1.27213966253714
0,0,1.453539106701533,10,0.8145353910670153
1,12,2.759126617459689,8,1.297591266174597
0,2,1.7918223015253671,10,0.8379182230152538
0,2,2.2245304574597524,10,0.8422453045745976
1,4,3.580249249642243,2,1.0758024924964225
0,3,2.5614359914130445,9,0.8556143599141305
1,4,2.2989824745485388,3,1.0629898247454854
1,8,4.905988739440213,8,1.2790598873944021
0,3,1.3074900639915719,12,0.8430749006399157
2,24,6.539730930519018,8,1.5
0,1,2.943648849358812,3,0.8394364884935882
0,1,1.0427776933501596,3,0.8204277769335017
0,1,2.8111521179931374,12,0.8381115211799315
0,5,1.0571896767188846,6,1.0105718967671888
0,3,2.6431831482351607,1,0.8564318314823517
1,5,4.761169494500111,4,1.0976116949450012
2,11,4.937063982645924,1,1.3593706398264593
0,3,1.821799809983613,3,0.8482179980998362
1,4,3.81803022124143,9,1.0781803022124143
1,10,2.1565549758990885,5,1.2715655497589908
2,17,5.120193909263037,12,1.4212019390926303
1,12,2.338709633181847,5,1.2933870963318186
0,0,1.397899419343981,11,0.8139789941934399
0,0,1.2959094775479414,4,0.8129590947754795
1,8,3.738424972081125,3,1.1173842497208113
2,20,5.370510740991615,5,1.5
0,2,2.1146901294329337,11,0.8411469012943295
0,4,2.4923809666346086,4,0.8649238096663462
2,11,4.801349595180901,8,1.5
2,17,8.480329610104373,4,1.4548032961010435
2,8,9.941499207527198,11,1.379414992075272
1,6,2.0533554237874503,12,1.0805335542378744
0,3,1.2817992761462522,8,0.9928179927614627
1,12,3.766169270921222,6,1.3076616927092122
1,8,4.368365267096506,12,1.123683652670965
0,1,2.2186243838137214,11,0.8321862438381372
1,13,4.67838006926198,5,1.3267838006926196
1,9,2.544461374576096,4,1.115444613745761
0,2,1.0439070037540414,4,0.8304390700375405
1,8,3.983081174703101,12,1.119830811747031
1,9,3.6298340897543167,4,1.1262983408975433
2,17,8.51095833055752,11,1.4551095833055752
0,1,1.5293897928723001,9,0.8252938979287231
0,4,2.376569340736016,4,0.8637656934073602
1,6,2.3132673384767246,12,1.0831326733847673
0,2,1.762673953830336,9,0.8376267395383035
1,5,3.8385643218900913,10,1.088385643218901
1,7,3.01267176068135,6,1.2501267176068134
0,1,2.3493616831570385,10,0.8334936168315704
1,14,3.348445895556284,7,1.3234844589555628
1,6,2.004254660401746,12,1.0800425466040176
0,4,2.182745540002811,10,0.8618274554000281
2,12,9.832293788654287,3,1.4183229378865427
2,20,8.340151670312878,8,1.5
1,9,2.957299889710567,3,1.1195729988971057
1,8,4.318413478585222,1,1.1231841347858522
1,2,2.5407381119334294,10,1.0454073811193343
2,8,8.126638213272889,12,1.3612663821327289
1,8,3.5555942999501253,5,1.2655559429995011
1,3,2.763261473586603,2,1.0576326147358661
2,13,9.376093137769734,10,1.4237609313776973
0,8,1.328079894152826,6,1.0432807989415283
2,13,4.539913338097724,10,1.3753991333809774
0,0,2.5964076514878838,9,0.8259640765148789
0,1,1.7465234640585376,1,0.8274652346405854
0,4,1.1119117208292533,4,0.8511191172082926
2,7,5.891431770406127,1,1.3289143177040612
2,15,8.184836991854802,1,1.4318483699185478
1,6,4.531005126258323,8,1.2553100512625832
1,6,4.368315196446365,11,1.1036831519644636
1,8,3.1689677441095476,2,1.1116896774410956
2,12,9.903075537085275,1,1.4190307553708525
1,8,3.459700050823815,11,1.1145970005082382
0,2,1.8970512157649648,8,0.9889705121576498
0,1,1.945226417268279,4,0.8294522641726828
1,8,4.840602192487895,3,1.128406021924879
1,2,3.0220291069104825,12,1.0502202910691047
0,4,1.2582728081326686,4,0.8525827280813267
0,3,1.145967479227539,11,0.8414596747922755
2,20,8.449965332308532,5,1.5
0,1,2.1196821911679837,1,0.8311968219116799
1,8,4.937674916769833,11,1.1293767491676985
2,19,8.779485640090885,1,1.4777948564009087
1,9,2.003385867580948,3,1.1100338586758096
0,5,1.6220906395026111,6,1.016220906395026
1,2,2.6842665943098183,1,1.0468426659430983
2,12,5.280907502191811,11,1.372809075021918
1,5,2.9429446361740768,12,1.0794294463617409
2,6,4.613267889523735,2,1.3061326788952374
0,0,2.4962204823198713,12,0.8249622048231987
1,14,3.1968133126182376,7,1.3219681331261823
1,5,3.5320082073097017,1,1.085320082073097
2,22,5.314969322427791,7,1.5
0,0,1.680450483044784,4,0.8168045048304479
2,17,7.350819794380415,10,1.443508197943804
1,10,4.367221948645081,6,1.2936722194864507
0,6,1.3719264481162636,8,1.0237192644811626
0,2,2.655740759012348,9,0.8465574075901235
2,22,4.892622569404706,6,1.5
0,1,2.5704840433727165,12,0.8357048404337272
0,4,2.360113749709795,11,0.863601137497098
0,1,1.7283163963677652,9,0.8272831639636777
2,16,8.07056000205242,4,1.440705600020524
1,13,2.3921609568502893,6,1.3039216095685027
1,6,3.7318402069114525,8,1.2473184020691146
0,2,2.5269981508634105,9,0.8452699815086342
1,4,2.5782629656611187,3,1.0657826296566113
1,8,4.864517629029679,2,1.128645176290297
2,21,8.922070090285182,6,1.5
2,14,6.787762425211267,4,1.4078776242521125
0,4,2.5490082127106533,1,0.8654900821271067
1,8,2.167514662629423,8,1.2516751466262943
0,0,2.5811842573008255,9,0.8258118425730083
1,7,4.582610370664016,9,1.1158261037066401
0,4,2.415928813676793,2,0.864159288136768
0,4,2.136416681574982,9,0.8613641668157499
0,7,2.7875748540199963,7,1.0478757485402
1,9,2.7207940268365314,5,1.2672079402683654
0,6,1.6762159825194054,7,1.0267621598251941
1,9,4.091658982425768,9,1.1309165898242577
1,6,4.091419441837349,8,1.2509141944183735
0,4,1.5112840586175502,6,1.0051128405861756
1,3,4.305614291034248,4,1.0730561429103425
0,0,2.6386692480612375,1,0.8263866924806125
1,4,2.2542784198259653,6,1.2125427841982597
1,6,4.08027752604882,3,1.1008027752604883
0,3,2.674562547398117,6,1.0067456254739813
0,7,2.987378385099338,6,1.0498737838509935
0,3,1.3989173317683188,4,0.8439891733176833
2,16,7.488309372019067,2,1.4348830937201906
1,7,4.9330031530971805,9,1.1193300315309718
1,3,4.684002872942041,2,1.0768400287294204
1,2,2.0266514114864838,3,1.0402665141148648
0,3,2.596365979149686,10,0.8559636597914969
1,3,4.669273444919462,1,1.0766927344491946
1,10,2.814381989062973,7,1.2781438198906296
0,1,1.546077665772495,1,0.825460776657725
0,2,1.9290671693161943,11,0.839290671693162
0,2,1.34882108643283,9,0.8334882108643283
1,9,2.9359352049436955,11,1.119359352049437
2,14,5.553990727168598,11,1.3955399072716859
0,1,1.3655770667297993,1,0.823655770667298
1,6,2.3639141136954906,5,1.233639141136955
0,5,1.4943494891890352,7,1.0149434948918903
2,16,5.271153417184506,3,1.412711534171845
0,1,1.9809190503149758,9,0.8298091905031498
1,12,2.5619572781341255,8,1.2956195727813413
1,8,2.022210375934674,3,1.1002221037593467
1,13,2.410640959075483,5,1.3041064095907546
1,4,4.978710472697793,7,1.239787104726978
0,0,2.249117271834789,12,0.8224911727183479
0,2,2.6630699448937505,4,0.8466306994489375
0,6,1.4420702865345698,5,1.0244207028653458
0,3,2.9592277781978824,3,0.8595922777819789
1,8,2.8371808315398095,9,1.1083718083153982
0,2,2.454529317185499,10,0.844545293171855
0,4,2.397970216348971,9,0.8639797021634898
1,10,2.406375844727709,7,1.2740637584472772
2,13,9.531444332291409,10,1.4253144433229141
1,6,3.7502463057803723,2,1.0975024630578039
0,5,1.8230424388684419,7,1.0182304243886844
0,7,1.3205869476416574,7,1.0332058694764166
2,5,5.69731643241133,11,1.3069731643241134
0,5,2.0485719667495026,5,1.020485719667495
0,2,1.6193611287029117,9,0.8361936112870292
1,8,4.741207025329826,12,1.1274120702532984
1,3,4.654409242880588,11,1.0765440924288059
1,8,2.9938903079119994,3,1.10993890307912
0,4,2.5974982979040018,4,0.8659749829790401
0,1,2.807804012567443,1,0.8380780401256744
2,20,5.934647624899818,6,1.5
0,4,2.2863572337397917,4,0.862863572337398
1,7,3.582560525882627,1,1.1058256052588262
1,6,2.1998662621023843,2,1.0819986626210238
1,2,4.721741207226495,3,1.067217412072265
0,2,2.34445076109435,9,0.8434445076109436
0,7,1.971216635993694,8,1.039712166359937
1,11,3.9637544005743806,7,1.2996375440057437
2,12,5.521037133550088,11,1.3752103713355006
2,10,4.885815784481582,12,1.3488581578448158
0,0,1.0268880879668325,4,0.8102688808796684
0,1,1.0355959934418986,1,0.820355959934419
2,20,8.586395215375445,8,1.5
